Region,Country,Year,Sex,Primary enrollment (%),Secondary enrollment (%),Tertiary enrollment (%),No schooling (%),Primary schooling (%),Primary schooling complete (%),Secondary schooling (%),Secondary schooling complete (%),Tertiary schooling (%),Tertiary schooling complete (%),Total schooling (years),Total primary schooling (years),Total secondary schooling (years),Total tertiary schooling (years),Human capital,Human capital adjusted,Population (thousands),Life expectancy (years),SuicideRate (%)
Latin America and the Caribbean,Uruguay,1995,MF,95,64.941375732,29.399999619,2.582344055,43.872158051,26.195171356,41.633514404,14.837430954,11.911986351,5.826026440,8.078357697,5.314749718,2.408847570,0.354760349,2.243048191,4.828822613,2018,73.62,13.007905132
Latin America and the Caribbean,Uruguay,2000,MF,99.300582886,85.337829590,34,1.663314581,42.323463440,31.100141525,45.230953217,15.539492607,10.782269478,5.309021473,8.355377197,5.563501358,2.470049620,0.321825683,2.306053638,4.887789249,2080,74.731,16.528897743
Latin America and the Caribbean,Uruguay,2005,MF,100,90.134216309,45,0.673861980,42.309677124,34.444499969,48.612426758,18.513217926,8.404032707,4.403182507,8.497769356,5.723612785,2.518011332,0.256144255,2.339124918,4.903544903,2165,75.826,16.109816758
Latin America and the Caribbean,Uruguay,2010,MF,100,77.103218079,63,0.529170275,41.636234283,35.019512177,49.790702820,20.822448730,8.043894768,4.136703491,8.614388466,5.769748211,2.601028204,0.243612066,2.366563320,4.969056129,2258,76.75,16.249135716
Latin America and the Caribbean,Venezuela,1990,F,90,30,25.5,17.752689362,53.540493011,19.169946671,17.144096375,10.694647789,11.562720299,2.647661924,5.339953423,3.628580332,1.427165508,0.284207582,1.705733657,3.764057636,5704,70.658,7.395848715
Latin America and the Caribbean,Venezuela,1995,F,80.989997864,38.130001068,32,13.667302132,51.817920685,31.582036972,21.873245239,7.078514576,12.641531944,2.985363245,6.203889370,4.323748112,1.567603469,0.312537819,1.859651208,3.997164965,6566,71.321,9.294278810
Latin America and the Caribbean,Venezuela,2000,F,94.8125,59.607822418,34,11.145642281,43.964305878,31.076473236,30.476768494,11.625462532,14.413281441,3.424975872,7.135732651,4.741924286,2.037042856,0.356765151,2.041272163,4.425176620,7499,72.112,10.056470946
Latin America and the Caribbean,Venezuela,2005,F,98.676933289,69.340751648,41,8.057973862,37.448970795,28.291978836,37.431449890,18.801794052,17.061601639,3.867252827,8.027793884,5.101099491,2.508117199,0.418577254,2.231735229,4.837583542,8493,72.852,8.332041197
Latin America and the Caribbean,Venezuela,2010,F,98.320877075,78.838409424,99,3.331233263,30.102394104,23.394702911,50.034797668,35.833560944,16.531576157,4.183709621,9.142284393,5.520200729,3.207777739,0.414305955,2.494849682,5.157027721,9417,73.134,8.212972300
Latin America and the Caribbean,Venezuela,1990,M,88.037948608,30,32.400074005,16.599115372,57.150062561,19.763908386,15.009737968,9.060734749,11.241086960,2.667027473,5.184570313,3.580214500,1.326193213,0.278162330,1.679434299,3.675126791,5797,70.658,7.395848715
Latin America and the Caribbean,Venezuela,1995,M,79.244323730,27.161943436,32,12.828327179,56.273399353,32.820571899,20.041395187,9.542355537,10.856884003,2.628601074,6.018743992,4.264074802,1.484959602,0.269709796,1.825537324,3.925803900,6655,71.321,9.294278810
Latin America and the Caribbean,Venezuela,2000,M,93.709938049,48.928871155,22.166446686,9.573951721,51.036098480,35.131839752,28.482328415,14.503660202,10.907625198,2.600699425,6.868246078,4.742181778,1.855897546,0.270166576,1.987394691,4.273354053,7580,72.112,10.056470946
Latin America and the Caribbean,Venezuela,2005,M,97.127563477,67.095260620,42.972980499,7.557330608,44.994846344,32.846321106,35.115234375,20.514850616,12.332589149,2.650096416,7.564670086,5.041833401,2.223182917,0.299653888,2.130734921,4.603451252,8556,72.852,8.332041197
Latin America and the Caribbean,Venezuela,2010,M,99.989997864,76.620079041,57.587894440,3.913758516,37.954212189,28.578351974,47.192249298,32.021087646,10.939782143,2.677016735,8.418100357,5.407702446,2.738062620,0.272336006,2.320563555,4.913777828,9457,73.134,8.212972300
Latin America and the Caribbean,Venezuela,1990,MF,89,30,29,17.171237946,55.359870911,19.495775223,16.068288803,9.859636307,11.400602341,2.647779942,5.262038231,3.605044603,1.376026034,0.280967593,1.692495108,3.719620466,11501,70.658,7.395848715
Latin America and the Caribbean,Venezuela,1995,MF,80.099998474,32.549999237,32,13.244991302,54.060657501,32.271930695,20.951154709,8.376322746,11.743201256,2.794903755,6.113822937,4.295707703,1.527352810,0.290762156,1.842977166,3.963327169,13221,71.321,9.294278810
Latin America and the Caribbean,Venezuela,2000,MF,94.249977112,54.175750732,28,10.355576515,47.519199371,33.226047516,29.474189758,13.129511833,12.651037216,2.998380661,7.005303860,4.745379448,1.946935892,0.312988371,2.014821053,4.350874424,15079,72.112,10.056470946
Latin America and the Caribbean,Venezuela,2005,MF,97.885925293,68.198287964,42,7.806726933,41.235855103,30.705398560,36.269062042,19.709430695,14.688358307,3.240379333,7.799833298,5.075189590,2.366068602,0.358574867,2.181435823,4.722758770,17049,72.852,8.332041197
Latin America and the Caribbean,Venezuela,2010,MF,99.194274902,77.708938599,78,3.623113394,34.036621094,26.081520081,48.610511780,33.884227753,13.729753494,3.410527945,8.780900955,5.466517448,2.971577883,0.342805892,2.406299591,5.046924591,18874,73.134,8.212972300
Middle East and North Africa,Algeria,1990,F,83,46,6.099999905,51.360855103,27.641050339,11.788123131,18.624168396,12.206160545,2.373927355,1.242961287,3.792425394,2.442761183,1.277326465,0.072337732,1.461177349,3.274453878,6722,66.938,4.838862334
Middle East and North Africa,Algeria,1995,F,91,50.740001678,8.899999619,42.070823669,32.349655151,16.666049957,22.055316925,14.938925743,3.524201632,1.918722510,4.691175461,3.005242348,1.577074528,0.108858481,1.598582864,3.664714098,7954,68.54,5.092691653
Middle East and North Africa,Algeria,2000,F,87.375007629,48.103988647,15.449999809,34.371833801,38.025859833,21.479745865,21.756479263,15.065026283,5.845826149,3.185499668,5.276113033,3.441306591,1.654179931,0.180626541,1.694878936,3.909587383,9321,70.64,5.268358672
Middle East and North Africa,Algeria,2005,F,93.417709351,61.689266205,22,28.361776352,40.851539612,25.069791794,21.184404373,15.077251434,9.602279663,5.120790005,5.941145897,3.824840784,1.821843147,0.294461459,1.811426401,4.224278450,10693,73.072,4.967048953
Middle East and North Africa,Algeria,2010,F,100,79.496780396,34,23.634870529,38.765350342,22.775384903,24.149454117,17.497293472,13.450324059,7.311431408,6.712407112,4.102208614,2.194962978,0.415235043,1.956663489,4.589282036,11961,74.938,4.507493344
Middle East and North Africa,Algeria,1990,M,92.800415039,59.711425781,16.484865189,19.616052628,46.237346649,21.760179520,28.663022995,17.390451431,5.483578682,2.816106796,6.306800842,4.088721752,2.052085161,0.165993690,1.878887892,4.258887291,6771,66.938,4.838862334
Middle East and North Africa,Algeria,1995,M,99.989997864,55.806564331,12.828894615,16.444763184,47.243064880,27.374309540,29.854581833,19.047140121,6.457590580,3.573712587,6.835506439,4.417251587,2.217628956,0.200626045,1.980898738,4.488924503,8061,68.54,5.092691653
Middle East and North Africa,Algeria,2000,M,89.310028076,42.317192078,12.596298218,14.016898155,52.716289520,33.862770081,25.801372528,17.556005478,7.465436935,4.267488003,6.845880508,4.593379974,2.017841578,0.234658599,1.982954741,4.452579975,9472,70.64,5.268358672
Middle East and North Africa,Algeria,2005,M,96.600837708,57.375183105,18.062730789,12.247159958,55.750061035,37.698650360,22.800386429,15.906259537,9.202394485,5.179635525,6.928012371,4.723628044,1.916743636,0.287640452,1.999308228,4.480733871,10927,73.072,4.967048953
Middle East and North Africa,Algeria,2010,M,99.989997864,69.584358215,24.153493881,10.852565765,52.577770233,34.269134521,25.106605530,17.774803162,11.463060379,6.288137436,7.304066658,4.799586773,2.149455547,0.355023980,2.075924635,4.689094543,12245,74.938,4.507493344
Middle East and North Africa,Algeria,1990,MF,88,53,11.399999619,35.430812836,36.972961426,16.551847458,23.661825180,14.888496399,3.934399366,2.043524742,5.049612045,3.261517763,1.668535829,0.119558424,1.656921268,3.777604103,13493,66.938,4.838862334
Middle East and North Africa,Algeria,1995,MF,97.370002747,53.319999695,10.899999619,29.172187805,39.846111298,21.788784027,25.981002808,17.028556824,5.000695705,2.761559248,5.763339520,3.707948923,1.900145531,0.155245215,1.779502749,4.082400799,16015,68.54,5.092691653
Middle East and North Africa,Algeria,2000,MF,88.361328125,45.158737183,14,24.112592697,45.430091858,27.433719635,23.795175552,16.243761063,6.662137985,3.715847969,6.056081772,4.013353348,1.835168839,0.207559615,1.832366228,4.179140568,18793,70.64,5.268358672
Middle East and North Africa,Algeria,2005,MF,95.042350769,59.492801666,20,20.217260361,48.381427765,31.217124939,22.001138687,15.415317535,9.400173187,5.108830929,6.429594040,4.272035599,1.867379427,0.290179998,1.902101636,4.349604607,21620,73.072,4.967048953
Middle East and North Africa,Algeria,2010,MF,100,74.451660156,29,17.168733597,45.752586365,28.369562149,24.633644104,17.549591064,12.445034027,6.737071037,7.001327038,4.448385239,2.169299841,0.383642256,2.014019966,4.637800217,24206,74.938,4.507493344
Middle East and North Africa,Cyprus,1990,F,100,88,16,2.040337086,34.572071075,23.554382324,45.829536438,29.577543259,17.558048248,12.298357010,9.459872246,5.547048569,3.315695286,0.597127914,2.575354576,5.486460686,215,76.554,4.606578679
Middle East and North Africa,Cyprus,1995,F,100,97.019996643,24,4.823354721,24.727127075,17.817890167,47.576946259,30.690763474,22.872571945,15.935951233,9.999876976,5.503321648,3.720385551,0.776170433,2.718248367,5.685440063,233,77.312,4.703355106
Middle East and North Africa,Cyprus,2000,F,97,93.095184326,22,3.998860121,18.208370209,14.671154976,51.719230652,33.365165710,25.940418243,18.704429626,10.647818565,5.645964622,4.108956814,0.892897069,2.900206327,5.874375343,264,78.009,4.932118343
Middle East and North Africa,Cyprus,2005,F,100,96.132888794,35,14.051369667,14.018489838,12.336656570,48.625972748,32.683364868,23.304166794,16.826391220,9.746603966,5.106462955,3.837530375,0.802611172,2.650267124,5.570298195,292,78.63,4.771663946
Middle East and North Africa,Cyprus,2010,F,100,90.524040222,46,0.292124122,13.378554344,11.904590607,52.725879669,36.402038574,33.603443146,24.331071854,11.786987305,5.938253403,4.690044403,1.158690333,3.250142097,6.105939388,311,79.43,4.822159424
Middle East and North Africa,Cyprus,1990,M,99.989997864,84.168769836,14.099170685,0.754977524,27.478580475,21.974401474,52.404182434,33.814136505,19.362264633,15.747288704,10.240052223,5.789576054,3.748285294,0.702191114,2.784324408,5.763775826,216,76.554,4.606578679
Middle East and North Africa,Cyprus,1995,M,99.989997864,93.257369995,16.331077576,2.896025419,20.414392471,16.188213348,53.414707184,34.254577637,23.274879456,18.593385696,10.563389778,5.699452877,4.026571274,0.837365329,2.875823259,5.868629456,237,77.312,4.703355106
Middle East and North Africa,Cyprus,2000,M,97,89.686958313,18.165073395,1.948910117,16.058776855,13.845509529,57.348972321,36.902961731,24.501558304,20.245332718,11.000749588,5.808160305,4.297651291,0.894937813,3.004391193,5.984579086,256,78.009,4.932118343
Middle East and North Africa,Cyprus,2005,M,99.989997864,94.964454651,31.249319077,3.983333349,17.043853760,15.087236404,56.669666290,37.022571564,22.303146362,18.530843735,10.667938232,5.702301502,4.148955822,0.816679955,2.906047344,5.878383636,276,78.63,4.771663946
Middle East and North Africa,Cyprus,2010,M,99.989997864,89.692520142,49.762413025,0.155597895,11.979485512,10.928306580,58.951244354,40.524753571,28.913673401,23.901134491,11.734525681,5.959128380,4.719100475,1.056296110,3.233135939,6.102957249,299,79.43,4.822159424
Middle East and North Africa,Cyprus,1990,MF,100,86,15,1.396166325,31.017095566,22.913009644,49.124488831,31.663105011,18.462249756,13.916380882,9.852043152,5.673107624,3.531362772,0.647572756,2.678359032,5.628555298,431,76.554,4.606578679
Middle East and North Africa,Cyprus,1995,MF,100,95.059997559,20,3.851488829,22.552406311,17.065172195,50.520664215,32.475727081,23.075437546,17.208024979,10.284380913,5.604293823,3.874418020,0.805669069,2.796694279,5.778750896,470,77.312,4.703355106
Middle East and North Africa,Cyprus,2000,MF,97,91.313659668,20,2.989654064,17.150108337,14.270804405,54.490795135,35.065704346,25.232057571,19.412546158,10.819508553,5.725998402,4.200618267,0.892892182,2.950429916,5.928666115,520,78.009,4.932118343
Middle East and North Africa,Cyprus,2005,MF,100,95.515533447,33,9.159154892,15.488559723,13.677907944,52.534530640,34.807559967,22.817756653,17.576848984,10.193350792,5.396131039,3.989327908,0.807892144,2.771351337,5.718747139,568,78.63,4.771663946
Middle East and North Africa,Cyprus,2010,MF,100,90.087333679,48,0.225203887,12.692781448,11.443664551,55.777324677,38.378982544,31.3046875,24.132896423,11.760736465,5.949014187,4.702970505,1.108751893,3.241621494,6.106347084,610,79.43,4.822159424
Middle East and North Africa,Egypt,1990,F,93,59.727272034,11.399999619,61.979282379,10.427544594,5.702344418,25.683113098,11.502964020,1.910061479,1.147025824,3.430814981,2.139487267,1.230185986,0.061141763,1.409283638,3.066965342,15270,64.572,5.035531407
Middle East and North Africa,Egypt,1995,F,85.559997559,59.840000153,16,54.070827484,10.746040344,6.311800957,32.166736603,15.367310524,3.016394138,1.609106064,4.322237968,2.622723103,1.607005000,0.092509903,1.540679932,3.484896898,17411,66.779,4.969455144
Middle East and North Africa,Egypt,2000,F,92.961395264,77.108467102,27,45.738731384,10.773383141,6.668776989,38.738113403,18.867158890,4.749771118,2.416693211,5.289011955,3.132538080,2.013144493,0.143329382,1.697066545,3.907150030,19993,68.602,4.938986891
Middle East and North Africa,Egypt,2005,F,100,82.654281616,29,39.640033722,8.221138954,4.978567600,45.096714020,23.263647079,7.042113304,3.600458860,6.063885689,3.377696276,2.473337650,0.212851360,1.833796740,4.256363869,22780,69.434,5.641324294
Middle East and North Africa,Egypt,2010,F,100,71.326515198,32,34.262950897,8.064249992,5.860896587,47.369564056,26.323398590,10.303235054,5.166865826,6.756730080,3.618345737,2.828982830,0.309401900,1.965355277,4.529329300,25343,70.349,5.565210282
Middle East and North Africa,Egypt,1990,M,99.989997864,69.618431091,20.171802521,35.750442505,19.877410889,10.826444626,39.308334351,17.709779739,5.063811302,3.385884762,5.766810417,3.583444357,2.014372110,0.168993980,1.780120492,4.027140617,15390,64.572,5.035531407
Middle East and North Africa,Egypt,1995,M,98.163681030,70.179252625,24.418670654,31.972524643,16.453237534,9.172205925,46.424682617,21.887016296,5.149557114,3.246102095,6.389455318,3.863217592,2.358324289,0.167913228,1.894482136,4.294936180,17538,66.779,4.969455144
Middle East and North Africa,Egypt,2000,M,97.827537537,82.326744080,36.786266327,27.203069687,13.982592583,8.050176620,47.659542084,23.312358856,11.154795647,5.080125809,7.312986851,4.189843178,2.798444748,0.324698508,2.077777147,4.732770443,20131,68.602,4.938986891
Middle East and North Africa,Egypt,2005,M,99.989997864,80.532928467,34.904582977,24.331054688,10.247601509,5.865983963,52.360992432,26.482463837,13.060352325,6.572121143,7.802888870,4.261314392,3.148925066,0.392649442,2.182102442,4.913670063,22871,69.434,5.641324294
Middle East and North Africa,Egypt,2010,M,99.989997864,69.129234314,33.969657898,22.172693253,8.735774994,4.559662819,54.613342285,29.523344040,14.478187561,7.565330982,8.120734215,4.287071705,3.392791986,0.440870345,2.252573729,5.003448486,25338,70.349,5.565210282
Middle East and North Africa,Egypt,1990,MF,99.616439819,64.800003052,15.899999619,48.813533783,15.170969963,8.243304253,32.522388458,14.615291595,3.493108034,2.247785330,4.601892948,2.863358021,1.623716950,0.114817880,1.584373832,3.561289310,30660,64.572,5.035531407
Middle East and North Africa,Egypt,1995,MF,92,65.120002747,20.299999237,42.981525421,13.610008240,7.696709156,39.321613312,18.649335861,4.086851120,2.402786016,5.357841492,3.243709326,1.984339476,0.129792705,1.708787680,3.897875547,34949,66.779,4.969455144
Middle East and North Africa,Egypt,2000,MF,95.447265625,79.774185181,32,36.439022064,12.383506775,7.297200680,43.214168549,21.049327850,7.963297367,3.758306265,6.301204205,3.661069393,2.405702829,0.234431997,1.877836704,4.332709789,40124,68.602,4.938986891
Middle East and North Africa,Egypt,2005,MF,100,81.574134827,32,31.970285416,9.236390114,5.371634007,48.736091614,24.849527359,10.057231903,5.101886749,6.933060646,3.818875790,2.811002493,0.303182274,2.000317812,4.592512131,45651,69.434,5.641324294
Middle East and North Africa,Egypt,2010,MF,100,70.206260681,33,28.218418121,8.399979591,5.144598007,50.991096497,27.924186707,12.390504837,6.366004467,7.437118530,3.951098919,3.110888720,0.375130206,2.103729725,4.769499302,50681,70.349,5.565210282
Middle East and North Africa,Iran,1990,F,88,40,6,45.187942505,26.174547195,19.257848740,24.795780182,19.310390472,3.767877817,2.957204342,4.550297260,2.802539110,1.613256454,0.134501725,1.576220274,3.627185345,14326,63.837,7.223447861
Middle East and North Africa,Iran,1995,F,79.169998169,59.340000153,12.800000191,33.167663574,28.561347961,21.667484283,31.845300674,26.186819077,6.362607002,4.937386513,5.902475834,3.376825094,2.299651146,0.225999936,1.804435134,4.161109924,16457,68.377,6.981996756
